Label,Brand,Name,Price,Rank,Combination,Dry,Normal,Oily,Sensitive,ingredient,paula_description,good_for,bad_for,effect_stem,effect_type,Combination_effect,Dry_effect,Normal_effect,Oily_effect,Sensitive_effect
Sun protect,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,61,4.4,1,1,1,1,1,Tocopherol,"One of four forms of vitamin E. It can be naturally or synthetically derived. Regardless of its origin, tocopherol has potent oil-soluble antioxidant properties and can help defend skin from pollution and environmental stressors.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,61,4.4,1,1,1,1,1,Isostearyl Alcohol,Gentle multi-tasking fatty alcohol that acts as a moisturizer and cleansing agent in skin care and helps keep other ingredients intact in a formulation. It has been ruled safe as used in cosmetics,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,61,4.4,1,1,1,1,1,P-Anisic Acid,,,,,,,,,,
Sun protect,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,61,4.4,1,1,1,1,1,Disodium EDTA,"One of the salt forms of ethylenediaminetetraacetic acid, it improves the stability of other cosmetics ingredients, helping them last longer. It’s been deemed safe as used in cosmetics and is even used as an additive in some foods.",,,,,,,,,
Sun protect,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,61,4.4,1,1,1,1,1,Dodecene,"Functions: Fragrance, Solvent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,61,4.4,1,1,1,1,1,Poloxamer 407.,Liquid polymer that functions as a surfactant.,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Cyclopentasiloxane,"Lightweight, conditioning silicone that creates silky-smooth spreadabilty and an enhanced sensorial feel. Also promotes even distribution of other ingredients in a formula.",smooth,,smooth,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Alcohol Denat.,,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Silica,This mineral ingredient functions as an absorbent and thickening agent in cosmetics and can help enhance the absorption of other ingredients as well.,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Dicaprylyl Ether,Plant-based oil that provides smooth spreadability and non-greasy emolliency. Can also be used to enhance formulary texture for more pleasing aesthetics.,smooth,,smooth,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Styrene/Acrylates Copolymer,Synthetic polymer.,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Diethylhexyl Syringylidenemalonate,"This ester functions as an antioxidant and photostabilizer in skin care, meaning it can protect against deterioration caused by light. It also stabilizes UV filters, most notably avobenzone.","antioxidant,protect",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Diethylhexyl Syringylidenemalonate,"This ester functions as an antioxidant and photostabilizer in skin care, meaning it can protect against deterioration caused by light. It also stabilizes UV filters, most notably avobenzone.","antioxidant,protect",,protect,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Peg-30 Dipolyhydroxystearate,,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Cyclohexasiloxane,Enhances skin’s hydration while also contributing to the formula’s silky texture and smooth spreadability. Helps distribute ingredients evenly and effectively to skin.,"hydrat,smooth",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Cyclohexasiloxane,Enhances skin’s hydration while also contributing to the formula’s silky texture and smooth spreadability. Helps distribute ingredients evenly and effectively to skin.,"hydrat,smooth",,smooth,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Polymethylsilsesquioxane,A polymer that acts as a film former and skin conditioning ingredient in skin care products. Used in amounts up to 55.2% and has been ruled safe as used in cosmetics.,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Nylon-12,"A polyamide (protein-like polymer) derived from an omega fatty acid. The final ingredient is synthetic, and works in cosmetics as a thickener, opacifier, and offers some mild absorption properties. This ingredient's size is too large to penetrate past ski",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Dicaprylyl Carbonate,"Skin-conditioning agent, emollient, and solvent that can be naturally or synthetically derived. According to its manufacturer, it’s particularly suitable for use in sunscreen products.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Phenoxyethanol,Safe preservative known to be well-tolerated by skin; offers wide spectrum protection against unwanted microbials in a formula.,protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Lauryl Peg/Ppg-18/18 Methicone,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Sodium Chloride,"Better known as salt, this ingredient is primarily used to thicken skin and hair care formulations. It also functions as a binding agent and sometimes a scrub particle in physical exfoliants.",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Caprylyl Glycol,"Conditions skin and hair and is a moisturizing ingredient in many skin care products. Because of its antibacterial action, it also is an effective cosmetics preservative.",moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Methylparaben,Parabens are a group of controversial preservatives.,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Poly C10-30 Alkyl Acrylate,,,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Disteardimonium Hectorite,"Used as a suspending agent, often with pigments.",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Disodium EDTA,"One of the salt forms of ethylenediaminetetraacetic acid, it improves the stability of other cosmetics ingredients, helping them last longer. It’s been deemed safe as used in cosmetics and is even used as an additive in some foods.",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Dodecene,"Functions: Fragrance, Solvent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,LANCÔME,BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen,40,4.4,0,0,0,0,0,Poloxamer 407.,Liquid polymer that functions as a surfactant.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Ethylhexyl Methoxycinnamate,Sunscreen agent used to protect skin primarily from the sun's UVB rays.,protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Glycerin,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Butylene Glycol,"Humectant (hydration booster), texture/penetration enhancer, and formulary solvent. May also help decrease rough surface skin and stabilize the formula.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Synthetic broad-spectrum sunscreen agent that helps defend skin against UVA and UVB rays; praised for excellent photostability.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Zinc Oxide,Mineral skin care ingredient best known as one of the gentlest and most effective broad-spectrum sunscreen ingredients currently in use.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,smooth,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Hexanediol,"1,2 hexanediol is a synthetic ingredient with multiple benefits in a cosmetic, from preservative to solvent.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Isoamyl P-Methoxycinnamate,"Functions: Light Stabilizer, UV Absorber, UV Filter. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Dicaprylyl Carbonate,"Skin-conditioning agent, emollient, and solvent that can be naturally or synthetically derived. According to its manufacturer, it’s particularly suitable for use in sunscreen products.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Titanium Dioxide,"A versatile ingredient that serves several functions in cosmetics, this earth mineral is perhaps best known as a sunscreen active that's gentle enough even for skin prone to redness and sensitivity.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Cetearyl Alcohol,Beneficial skin softening ingredient for skin (completely different from damaging/drying forms of alcohol). Also influences the foaming effects of a cleanser.,soft,drying,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Cetearyl Alcohol,Beneficial skin softening ingredient for skin (completely different from damaging/drying forms of alcohol). Also influences the foaming effects of a cleanser.,soft,drying,drying,bad,-1.0,-1.0,0.0,1.0,-1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Xanthan Gum,"This naturally derived ingredient is produced from the fermentation of simple sugars, and acts as a thickening agent, texture enhancer, and emulsion stabilizer in cosmetics.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Polysorbate 20,"Used in cosmetics primarily as a mild cleansing agent, this coconut-derived ingredient is considered extremely stable and safe.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Sodium Hyaluronate,"The salt form of hyaluronic acid. Like its sister ingredient, it's considered an excellent moisturizer, helping skin retain water so it looks and feels smoother. It is more bioavailable than hyaluronic acid, meaning it is more readily absorbed by skin.","moistur,smooth",,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Sodium Hyaluronate,"The salt form of hyaluronic acid. Like its sister ingredient, it's considered an excellent moisturizer, helping skin retain water so it looks and feels smoother. It is more bioavailable than hyaluronic acid, meaning it is more readily absorbed by skin.","moistur,smooth",,smooth,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Glyceryl Stearate,This moisturizing ingredient is found naturally in the human body but is usually plant- or synthetically derived in cosmetics. It has been deemed safe as used in cosmetics and is also used as a food additive.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Peg-100 Stearate,"Versatile, commonly used ingredient that can be used as an emulsifier, cleansing agent, and emollient. In general, it helps enhance the texture of the formula and contributes to a soft after feel on skin.","emollient,soft",,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Peg-100 Stearate,"Versatile, commonly used ingredient that can be used as an emulsifier, cleansing agent, and emollient. In general, it helps enhance the texture of the formula and contributes to a soft after feel on skin.","emollient,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,This synthetic ingredient is used to enhance the texture of skin care and hair care products and has been ruled safe as used in cosmetics.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Portulaca Oleracea Extract,"Potent antioxidant with skin-soothing, anti-wrinkle benefits. Also delivers beneficial minerals for skin. Has the potential to help skin that has become lax/crepey.","antioxidant,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Portulaca Oleracea Extract,"Potent antioxidant with skin-soothing, anti-wrinkle benefits. Also delivers beneficial minerals for skin. Has the potential to help skin that has become lax/crepey.","antioxidant,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Lavandula Angustifolia (Lavender) Oil,,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Phyllanthus Emblica Fruit Extract,Extract that has antioxidant and soothing properties.,"antioxidant,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Phyllanthus Emblica Fruit Extract,Extract that has antioxidant and soothing properties.,"antioxidant,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Rubus Idaeus(Raspberry) Fruit Extract,"Also known as red raspberry, when applied topically this extract offers antioxidant benefits and can inhibit enzymes in skin that lead to signs of discolorations and loss of firmness.","antioxidant,discolor,firm",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Rubus Idaeus(Raspberry) Fruit Extract,"Also known as red raspberry, when applied topically this extract offers antioxidant benefits and can inhibit enzymes in skin that lead to signs of discolorations and loss of firmness.","antioxidant,discolor,firm",,discolor,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Rubus Idaeus(Raspberry) Fruit Extract,"Also known as red raspberry, when applied topically this extract offers antioxidant benefits and can inhibit enzymes in skin that lead to signs of discolorations and loss of firmness.","antioxidant,discolor,firm",,firm,good,1.0,1.0,1.0,0.0,0.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Vaccinium Angustifolium (Blueberry) Fruit Extract,Blueberry fruit extract is from a berry native to North America. Research has proven it’s a bountiful source of antioxidants for skin and body.,antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Euterpe Oleracea Fruit Extract,"Extract from the acai berry, which is a potent source of skin-beneficial antioxidants, including ferulic acid and epicatechin.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Ammonium Acryloyldimethyltaurate/Vp Copolymer,A synthetic polymer and film-forming agent that also serves as a thickening agent in cosmetics products.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Carbomer,Often used to create gel-textured formulas or to influence the product’s thickness. Research also shows carbomers can enhance the penetration & effectiveness of key actives.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Lippia Citriodora Leaf Extract,"Functions: Astringent, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Rosa Damascena Flower Extract,,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Tocopheryl Acetate,A form of vitamin E frequently used in cosmetics for its antioxidant benefit.,antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Angelica Archangelica Root Extract,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Beta-Glucan,Soothing ingredient proven to visibly calm skin and reduce signs of sensitivity + redness. Also offers moisturizing and anti-aging properties.,"anti-aging,calm,moistur,sooth",,anti-aging,good,1.0,1.0,1.0,0.0,0.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Beta-Glucan,Soothing ingredient proven to visibly calm skin and reduce signs of sensitivity + redness. Also offers moisturizing and anti-aging properties.,"anti-aging,calm,moistur,sooth",,calm,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Beta-Glucan,Soothing ingredient proven to visibly calm skin and reduce signs of sensitivity + redness. Also offers moisturizing and anti-aging properties.,"anti-aging,calm,moistur,sooth",,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Beta-Glucan,Soothing ingredient proven to visibly calm skin and reduce signs of sensitivity + redness. Also offers moisturizing and anti-aging properties.,"anti-aging,calm,moistur,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Hibiscus Sabdariffa Flower Extract,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Artemisia Absinthium Extract,Plant extract that may offer antioxidant potential although there is currently no research showing it has benefit for skin.,antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Arnica Montana Flower Extract,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Polyhydroxystearic Acid,"Often used to coat mineral sunscreen active ingredients in order to help them disperse evenly and remain inert. Other roles include emulsion stabilizer, film-former, and texture-enhancing thickener.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Alumina,"Naturally occurring mineral used as a thickener, absorbent, and abrasive in skin care products. Also known as aluminum oxide.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Gentiana Lutea Root Extract,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Achillea Millefolium Extract,"This ingredient, also known as yarrow extract, has antioxidant and calming properties for skin.","antioxidant,calm",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Achillea Millefolium Extract,"This ingredient, also known as yarrow extract, has antioxidant and calming properties for skin.","antioxidant,calm",,calm,good,1.0,1.0,1.0,0.0,1.0
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Litsea Cubeba Fruit Oil,,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Citrus Limon (Lomon) Fruit Oil,"Functions: Astringent, Tonic. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Eucalyptus Globulus Leaf Oil,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Cedrus Atlantica Wood Oil,,,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Disodium Edta,"One of the salt forms of ethylenediaminetetraacetic acid, it improves the stability of other cosmetics ingredients, helping them last longer. It’s been deemed safe as used in cosmetics and is even used as an additive in some foods.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Potassium Hydroxide,"Also known as lye, a highly alkaline ingredient used in small amounts in cosmetics.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Citrus Aurantium Dulcis(Orange) Oil,"Functions: Flavor, Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,NEOGEN DERMALOGY,Day-Light Protection Sun Screen SPF 50 PA+++,30,4.6,1,1,1,1,1,Aluminum Stearate.,"A salt-derived blend of aluminum and stearic acid which functions as a stabilizer and thickening agent, among other things.",,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Cyclopentasiloxane,"Lightweight, conditioning silicone that creates silky-smooth spreadabilty and an enhanced sensorial feel. Also promotes even distribution of other ingredients in a formula.",smooth,,smooth,good,1.0,1.0,1.0,1.0,1.0
